,episode,id,depart_sec,arrival_sec,duration_sec,wait_step,wait_sec
8279,9,flow_1_6.18,1921.00,1990.00,69.00,2,13.00
8280,9,flow_3_6.16,1980.00,1993.00,13.00,0,0.00
8281,9,flow_4_6.9,1905.00,1999.00,94.00,0,0.00
8282,9,flow_2_6.8,1992.00,2001.00,9.00,0,0.00
8283,9,flow_3_6.17,1992.00,2006.00,14.00,0,0.00
8284,9,flow_1_6.20,1934.00,2007.00,73.00,2,19.00
8285,9,flow_1_6.19,1927.00,2009.00,82.00,2,23.00
8286,9,flow_1_6.22,1947.00,2009.00,62.00,1,8.00
8287,9,flow_1_6.21,1941.00,2011.00,70.00,3,13.00
8288,9,flow_3_6.18,2003.00,2016.00,13.00,0,0.00
8289,9,flow_4_6.10,1916.00,2018.00,102.00,1,2.00
8290,9,flow_4_6.11,1926.00,2021.00,95.00,1,2.00
8291,9,flow_1_6.24,1961.00,2021.00,60.00,2,14.00
8292,9,flow_1_6.23,1954.00,2022.00,68.00,2,15.00
8293,9,flow_1_6.26,1974.00,2023.00,49.00,1,5.00
8294,9,flow_1_6.25,1967.00,2024.00,57.00,2,6.00
8295,9,flow_2_6.9,2016.00,2025.00,9.00,0,0.00
8296,9,flow_3_6.19,2014.00,2028.00,14.00,0,0.00
8297,9,flow_4_6.12,1938.00,2030.00,92.00,0,0.00
8298,9,flow_4_6.13,1950.00,2038.00,88.00,0,0.00
8299,9,flow_3_6.20,2025.00,2038.00,13.00,0,0.00
8300,9,flow_1_6.27,1981.00,2042.00,61.00,1,13.00
8301,9,flow_1_6.28,1987.00,2042.00,55.00,2,4.00
8302,9,flow_1_6.29,1994.00,2044.00,50.00,1,5.00
8303,9,flow_1_6.31,2007.00,2044.00,37.00,0,0.00
8304,9,flow_1_6.30,2001.00,2046.00,45.00,1,2.00
8305,9,flow_2_6.10,2040.00,2049.00,9.00,0,0.00
8306,9,flow_3_6.21,2037.00,2050.00,13.00,0,0.00
8307,9,flow_4_6.14,1961.00,2058.00,97.00,1,3.00
8308,9,flow_3_6.22,2048.00,2061.00,13.00,0,0.00
8309,9,flow_4_6.15,1974.00,2068.00,94.00,0,0.00
8310,9,flow_1_6.32,2014.00,2070.00,56.00,1,14.00
8311,9,flow_1_6.34,2027.00,2071.00,44.00,1,2.00
8312,9,flow_3_6.23,2059.00,2072.00,13.00,0,0.00
8313,9,flow_1_6.33,2021.00,2073.00,52.00,1,5.00
8314,9,flow_2_6.11,2064.00,2073.00,9.00,0,0.00
8315,9,flow_4_6.16,1984.00,2077.00,93.00,0,0.00
8316,9,flow_1_6.36,2041.00,2078.00,37.00,0,0.00
8317,9,flow_1_6.35,2034.00,2080.00,46.00,0,0.00
8318,9,flow_3_6.24,2070.00,2083.00,13.00,0,0.00
8319,9,flow_3_6.25,2082.00,2095.00,13.00,0,0.00
8320,9,flow_2_6.12,2088.00,2097.00,9.00,0,0.00
8321,9,flow_3_6.26,2093.00,2106.00,13.00,0,0.00
8322,9,flow_4_6.17,1998.00,2108.00,110.00,1,10.00
8323,9,flow_4_6.18,2008.00,2111.00,103.00,1,8.00
8324,9,flow_1_6.37,2047.00,2115.00,68.00,2,21.00
8325,9,flow_1_6.38,2054.00,2117.00,63.00,1,13.00
8326,9,flow_3_6.27,2104.00,2117.00,13.00,0,0.00
8327,9,flow_4_6.19,2018.00,2118.00,100.00,1,2.00
8328,9,flow_1_6.39,2061.00,2118.00,57.00,1,8.00
8329,9,flow_1_6.40,2067.00,2119.00,52.00,0,0.00
8330,9,flow_4_6.20,2031.00,2121.00,90.00,1,1.00
8331,9,flow_2_6.13,2112.00,2121.00,9.00,0,0.00
8332,9,flow_3_6.28,2115.00,2128.00,13.00,0,0.00
8333,9,flow_4_6.21,2042.00,2133.00,91.00,1,1.00
8334,9,flow_3_6.29,2127.00,2140.00,13.00,0,0.00
8335,9,flow_2_6.14,2136.00,2145.00,9.00,0,0.00
8336,9,flow_1_6.41,2074.00,2150.00,76.00,2,29.00
8337,9,flow_3_6.30,2138.00,2151.00,13.00,0,0.00
8338,9,flow_1_6.42,2081.00,2152.00,71.00,2,22.00
8339,9,flow_1_6.43,2087.00,2154.00,67.00,1,16.00
8340,9,flow_1_6.44,2094.00,2154.00,60.00,1,8.00
8341,9,flow_4_6.22,2053.00,2158.00,105.00,1,14.00
8342,9,flow_4_6.23,2064.00,2161.00,97.00,1,8.00
8343,9,flow_3_6.31,2149.00,2162.00,13.00,0,0.00
8344,9,flow_4_6.24,2077.00,2169.00,92.00,0,0.00
8345,9,flow_2_7.0,2160.00,2169.00,9.00,0,0.00
8346,9,flow_3_7.0,2160.00,2173.00,13.00,0,0.00
8347,9,flow_4_6.25,2086.00,2174.00,88.00,0,0.00
8348,9,flow_3_7.1,2169.00,2183.00,14.00,0,0.00
8349,9,flow_2_7.1,2175.00,2184.00,9.00,0,0.00
8350,9,flow_4_6.26,2101.00,2188.00,87.00,0,0.00
8351,9,flow_1_6.45,2101.00,2190.00,89.00,3,40.00
8352,9,flow_3_7.2,2178.00,2192.00,14.00,0,0.00
8353,9,flow_1_6.46,2107.00,2193.00,86.00,2,32.00
8354,9,flow_1_6.48,2121.00,2194.00,73.00,1,25.00
8355,9,flow_1_6.47,2114.00,2195.00,81.00,1,30.00
8356,9,flow_2_7.2,2190.00,2199.00,9.00,0,0.00
8357,9,flow_3_7.3,2187.00,2200.00,13.00,0,0.00
8358,9,flow_4_6.27,2109.00,2208.00,99.00,0,0.00
8359,9,flow_3_7.4,2196.00,2210.00,14.00,0,0.00
8360,9,flow_1_6.49,2127.00,2211.00,84.00,2,30.00
8361,9,flow_1_6.51,2141.00,2212.00,71.00,2,21.00
8362,9,flow_1_6.50,2134.00,2214.00,80.00,2,27.00
8363,9,flow_1_6.53,2154.00,2214.00,60.00,2,9.00
8364,9,flow_2_7.3,2205.00,2214.00,9.00,0,0.00
8365,9,flow_3_7.5,2205.00,2219.00,14.00,0,0.00
8366,9,flow_3_7.6,2214.00,2227.00,13.00,0,0.00
8367,9,flow_4_6.28,2124.00,2228.00,104.00,1,9.00
8368,9,flow_2_7.4,2220.00,2229.00,9.00,0,0.00
8369,9,flow_4_6.29,2134.00,2232.00,98.00,1,8.00
8370,9,flow_1_6.52,2147.00,2232.00,85.00,3,29.00
8371,9,flow_1_7.1,2166.00,2232.00,66.00,2,12.00
8372,9,flow_1_7.0,2160.00,2234.00,74.00,2,19.00
8373,9,flow_1_7.3,2178.00,2234.00,56.00,1,9.00
8374,9,flow_1_7.2,2172.00,2236.00,64.00,2,12.00
8375,9,flow_1_7.5,2190.00,2236.00,46.00,0,0.00
8376,9,flow_3_7.7,2223.00,2236.00,13.00,0,0.00
8377,9,flow_1_7.7,2202.00,2239.00,37.00,0,0.00
8378,9,flow_4_6.30,2143.00,2240.00,97.00,0,0.00
8379,9,flow_2_7.5,2235.00,2244.00,9.00,0,0.00
8380,9,flow_1_7.6,2196.00,2245.00,49.00,1,1.00
8381,9,flow_3_7.8,2232.00,2245.00,13.00,0,0.00
8382,9,flow_1_7.4,2184.00,2246.00,62.00,2,13.00
8383,9,flow_1_7.8,2208.00,2249.00,41.00,0,0.00
8384,9,flow_4_6.31,2156.00,2251.00,95.00,0,0.00
8385,9,flow_3_7.9,2241.00,2254.00,13.00,0,0.00
8386,9,flow_4_7.0,2160.00,2258.00,98.00,1,1.00
8387,9,flow_2_7.6,2250.00,2260.00,10.00,0,0.00
8388,9,flow_4_7.1,2171.00,2261.00,90.00,0,0.00
8389,9,flow_3_7.10,2250.00,2263.00,13.00,0,0.00
8390,9,flow_1_7.9,2214.00,2266.00,52.00,1,9.00
8391,9,flow_1_7.10,2220.00,2266.00,46.00,0,0.00
8392,9,flow_3_7.11,2259.00,2272.00,13.00,0,0.00
8393,9,flow_2_7.7,2265.00,2274.00,9.00,0,0.00
8394,9,flow_1_7.12,2232.00,2275.00,43.00,0,0.00
8395,9,flow_1_7.11,2226.00,2276.00,50.00,1,7.00
8396,9,flow_1_7.13,2238.00,2277.00,39.00,0,0.00
8397,9,flow_3_7.12,2268.00,2281.00,13.00,0,0.00
8398,9,flow_4_7.2,2181.00,2288.00,107.00,1,15.00
8399,9,flow_2_7.8,2280.00,2289.00,9.00,0,0.00
8400,9,flow_4_7.3,2194.00,2291.00,97.00,1,3.00
8401,9,flow_1_7.14,2244.00,2291.00,47.00,1,1.00
8402,9,flow_3_7.13,2277.00,2291.00,14.00,0,0.00
8403,9,flow_4_7.4,2204.00,2295.00,91.00,0,0.00
8404,9,flow_1_7.15,2250.00,2297.00,47.00,0,0.00
8405,9,flow_3_7.14,2286.00,2299.00,13.00,0,0.00
8406,9,flow_2_7.9,2295.00,2304.00,9.00,0,0.00
8407,9,flow_4_7.5,2212.00,2308.00,96.00,1,2.00
8408,9,flow_1_7.17,2262.00,2309.00,47.00,1,5.00
8409,9,flow_3_7.15,2295.00,2309.00,14.00,0,0.00
8410,9,flow_1_7.16,2256.00,2311.00,55.00,1,11.00
8411,9,flow_1_7.19,2274.00,2313.00,39.00,0,0.00
8412,9,flow_1_7.18,2268.00,2314.00,46.00,1,1.00
8413,9,flow_3_7.16,2304.00,2318.00,14.00,0,0.00
8414,9,flow_2_7.10,2310.00,2319.00,9.00,0,0.00
8415,9,flow_3_7.17,2313.00,2326.00,13.00,0,0.00
8416,9,flow_4_7.6,2222.00,2328.00,106.00,1,5.00
8417,9,flow_4_7.7,2236.00,2331.00,95.00,1,2.00
8418,9,flow_2_7.11,2325.00,2333.00,8.00,0,0.00
8419,9,flow_3_7.18,2322.00,2335.00,13.00,0,0.00
8420,9,flow_3_7.19,2331.00,2344.00,13.00,0,0.00
8421,9,flow_2_7.12,2340.00,2349.00,9.00,0,0.00
8422,9,flow_1_7.20,2280.00,2351.00,71.00,1,29.00
8423,9,flow_1_7.21,2286.00,2352.00,66.00,1,17.00
8424,9,flow_1_7.23,2298.00,2353.00,55.00,1,11.00
8425,9,flow_3_7.20,2340.00,2353.00,13.00,0,0.00
8426,9,flow_1_7.22,2292.00,2355.00,63.00,1,13.00
8427,9,flow_3_7.21,2349.00,2362.00,13.00,0,0.00
8428,9,flow_4_7.8,2243.00,2363.00,120.00,1,12.00
8429,9,flow_2_7.13,2355.00,2364.00,9.00,0,0.00
8430,9,flow_1_7.24,2304.00,2366.00,62.00,2,13.00
8431,9,flow_1_7.26,2316.00,2366.00,50.00,1,5.00
8432,9,flow_4_7.9,2253.00,2367.00,114.00,1,12.00
8433,9,flow_1_7.25,2310.00,2368.00,58.00,3,5.00
8434,9,flow_1_7.27,2322.00,2368.00,46.00,1,1.00
8435,9,flow_3_7.22,2358.00,2370.00,12.00,0,0.00
8436,9,flow_4_7.10,2263.00,2371.00,108.00,1,11.00
8437,9,flow_4_7.11,2277.00,2378.00,101.00,1,1.00
8438,9,flow_2_7.14,2370.00,2379.00,9.00,0,0.00
8439,9,flow_3_7.23,2367.00,2380.00,13.00,0,0.00
8440,9,flow_4_7.12,2287.00,2382.00,95.00,0,0.00
8441,9,flow_3_7.24,2376.00,2389.00,13.00,0,0.00
8442,9,flow_1_7.28,2328.00,2390.00,62.00,2,16.00
8443,9,flow_1_7.29,2334.00,2392.00,58.00,2,8.00
8444,9,flow_1_7.30,2340.00,2394.00,54.00,1,4.00
8445,9,flow_1_7.31,2346.00,2394.00,48.00,1,6.00
8446,9,flow_2_7.15,2385.00,2394.00,9.00,0,0.00
8447,9,flow_1_7.32,2352.00,2396.00,44.00,0,0.00
8448,9,flow_3_7.25,2385.00,2398.00,13.00,0,0.00
8449,9,flow_3_7.26,2394.00,2407.00,13.00,0,0.00
8450,9,flow_2_7.16,2400.00,2409.00,9.00,0,0.00
8451,9,flow_1_7.34,2364.00,2416.00,52.00,2,4.00
8452,9,flow_1_7.33,2358.00,2417.00,59.00,1,8.00
8453,9,flow_3_7.27,2403.00,2417.00,14.00,0,0.00
8454,9,flow_4_7.13,2294.00,2418.00,124.00,1,30.00
8455,9,flow_1_7.36,2376.00,2418.00,42.00,0,0.00
8456,9,flow_1_7.35,2370.00,2419.00,49.00,0,0.00
8457,9,flow_4_7.14,2305.00,2421.00,116.00,1,24.00
8458,9,flow_4_7.15,2317.00,2424.00,107.00,1,17.00
8459,9,flow_2_7.17,2415.00,2424.00,9.00,0,0.00
8460,9,flow_3_7.28,2412.00,2426.00,14.00,0,0.00
8461,9,flow_4_7.16,2325.00,2428.00,103.00,1,3.00
8462,9,flow_4_7.17,2335.00,2431.00,96.00,0,0.00
8463,9,flow_1_7.37,2382.00,2432.00,50.00,1,4.00
8464,9,flow_1_7.38,2388.00,2432.00,44.00,0,0.00
8465,9,flow_3_7.29,2421.00,2434.00,13.00,0,0.00
8466,9,flow_4_7.18,2346.00,2436.00,90.00,0,0.00
8467,9,flow_2_7.18,2430.00,2439.00,9.00,0,0.00
8468,9,flow_3_7.30,2430.00,2443.00,13.00,0,0.00
8469,9,flow_1_7.40,2400.00,2446.00,46.00,1,2.00
8470,9,flow_1_7.39,2394.00,2450.00,56.00,1,6.00
8471,9,flow_1_7.41,2406.00,2450.00,44.00,0,0.00
8472,9,flow_3_7.31,2439.00,2452.00,13.00,0,0.00
8473,9,flow_2_7.19,2445.00,2454.00,9.00,0,0.00
8474,9,flow_4_7.19,2358.00,2458.00,100.00,0,0.00
8475,9,flow_4_7.20,2366.00,2461.00,95.00,0,0.00
8476,9,flow_3_7.32,2448.00,2461.00,13.00,0,0.00
8477,9,flow_1_7.42,2412.00,2466.00,54.00,1,6.00
8478,9,flow_1_7.43,2418.00,2467.00,49.00,0,0.00
8479,9,flow_1_7.45,2430.00,2468.00,38.00,0,0.00
8480,9,flow_2_7.20,2460.00,2469.00,9.00,0,0.00
8481,9,flow_3_7.33,2457.00,2470.00,13.00,0,0.00
8482,9,flow_1_7.44,2424.00,2477.00,53.00,2,5.00
8483,9,flow_3_7.34,2466.00,2479.00,13.00,0,0.00
8484,9,flow_1_7.46,2436.00,2480.00,44.00,0,0.00
8485,9,flow_2_7.21,2475.00,2484.00,9.00,0,0.00
8486,9,flow_1_7.47,2442.00,2486.00,44.00,1,1.00
8487,9,flow_3_7.35,2475.00,2488.00,13.00,0,0.00
8488,9,flow_4_7.21,2377.00,2493.00,116.00,1,11.00
8489,9,flow_3_7.36,2484.00,2497.00,13.00,0,0.00
8490,9,flow_4_7.22,2388.00,2498.00,110.00,1,4.00
8491,9,flow_2_7.22,2490.00,2498.00,8.00,0,0.00
8492,9,flow_4_7.23,2397.00,2501.00,104.00,1,5.00
8493,9,flow_1_7.48,2448.00,2507.00,59.00,1,7.00
8494,9,flow_1_7.49,2454.00,2507.00,53.00,2,2.00
8495,9,flow_3_7.37,2493.00,2507.00,14.00,0,0.00
8496,9,flow_1_7.50,2460.00,2509.00,49.00,0,0.00
8497,9,flow_2_7.23,2505.00,2514.00,9.00,0,0.00
8498,9,flow_3_7.38,2502.00,2515.00,13.00,0,0.00
8499,9,flow_1_7.51,2466.00,2521.00,55.00,2,8.00
8500,9,flow_1_7.52,2472.00,2522.00,50.00,1,5.00
8501,9,flow_3_7.39,2511.00,2524.00,13.00,0,0.00
8502,9,flow_2_8.0,2520.00,2529.00,9.00,0,0.00
8503,9,flow_3_8.0,2520.00,2533.00,13.00,0,0.00
8504,9,flow_4_7.24,2407.00,2534.00,127.00,1,24.00
8505,9,flow_4_7.25,2420.00,2537.00,117.00,1,23.00
8506,9,flow_4_7.26,2428.00,2541.00,113.00,1,20.00
8507,9,flow_3_8.1,2530.00,2544.00,14.00,0,0.00
8508,9,flow_2_8.1,2535.00,2544.00,9.00,0,0.00
8509,9,flow_4_7.27,2438.00,2548.00,110.00,2,12.00
8510,9,flow_4_7.28,2451.00,2551.00,100.00,1,1.00
8511,9,flow_1_7.53,2478.00,2552.00,74.00,1,23.00
8512,9,flow_1_7.54,2484.00,2552.00,68.00,1,16.00
8513,9,flow_3_8.2,2540.00,2553.00,13.00,0,0.00
8514,9,flow_1_7.55,2490.00,2554.00,64.00,1,14.00
8515,9,flow_1_7.56,2496.00,2554.00,58.00,1,6.00
8516,9,flow_2_8.2,2550.00,2559.00,9.00,0,0.00
8517,9,flow_4_7.29,2461.00,2563.00,102.00,1,6.00
8518,9,flow_3_8.3,2550.00,2563.00,13.00,0,0.00
8519,9,flow_4_7.30,2469.00,2569.00,100.00,0,0.00
8520,9,flow_3_8.4,2560.00,2573.00,13.00,0,0.00
8521,9,flow_2_8.3,2565.00,2573.00,8.00,0,0.00
8522,9,flow_4_7.31,2483.00,2578.00,95.00,1,3.00
8523,9,flow_1_7.58,2508.00,2581.00,73.00,1,22.00
8524,9,flow_4_7.32,2490.00,2582.00,92.00,0,0.00
8525,9,flow_1_7.57,2502.00,2582.00,80.00,2,24.00
8526,9,flow_1_7.59,2514.00,2582.00,68.00,1,21.00
8527,9,flow_1_8.0,2520.00,2583.00,63.00,1,20.00
8528,9,flow_3_8.5,2570.00,2583.00,13.00,0,0.00
8529,9,flow_1_8.3,2541.00,2585.00,44.00,0,0.00
8530,9,flow_1_8.1,2527.00,2586.00,59.00,1,12.00
8531,9,flow_2_8.4,2580.00,2589.00,9.00,0,0.00
8532,9,flow_4_7.33,2500.00,2591.00,91.00,0,0.00
8533,9,flow_3_8.6,2580.00,2594.00,14.00,0,0.00
8534,9,flow_3_8.7,2590.00,2603.00,13.00,0,0.00
8535,9,flow_2_8.5,2595.00,2604.00,9.00,0,0.00
8536,9,flow_1_8.2,2534.00,2606.00,72.00,3,19.00
8537,9,flow_1_8.4,2547.00,2606.00,59.00,1,11.00
8538,9,flow_1_8.5,2554.00,2608.00,54.00,2,8.00
8539,9,flow_1_8.6,2561.00,2608.00,47.00,1,1.00
8540,9,flow_4_7.34,2510.00,2613.00,103.00,1,1.00
8541,9,flow_3_8.8,2600.00,2613.00,13.00,0,0.00
8542,9,flow_4_8.0,2520.00,2617.00,97.00,0,0.00
8543,9,flow_2_8.6,2610.00,2619.00,9.00,0,0.00
8544,9,flow_4_8.1,2535.00,2621.00,86.00,0,0.00
8545,9,flow_3_8.9,2610.00,2623.00,13.00,0,0.00
8546,9,flow_3_8.10,2620.00,2633.00,13.00,0,0.00
8547,9,flow_2_8.7,2625.00,2634.00,9.00,0,0.00
8548,9,flow_4_8.2,2546.00,2643.00,97.00,0,0.00
8549,9,flow_3_8.11,2630.00,2644.00,14.00,0,0.00
8550,9,flow_1_8.7,2567.00,2646.00,79.00,1,36.00
8551,9,flow_4_8.3,2559.00,2647.00,88.00,0,0.00
8552,9,flow_1_8.8,2574.00,2647.00,73.00,1,26.00
8553,9,flow_1_8.10,2587.00,2648.00,61.00,1,16.00
8554,9,flow_2_8.8,2640.00,2649.00,9.00,0,0.00
8555,9,flow_1_8.12,2601.00,2650.00,49.00,1,4.00
8556,9,flow_1_8.9,2581.00,2651.00,70.00,1,21.00
8557,9,flow_1_8.11,2594.00,2652.00,58.00,1,13.00
8558,9,flow_1_8.13,2607.00,2654.00,47.00,0,0.00
8559,9,flow_3_8.12,2640.00,2654.00,14.00,0,0.00
8560,9,flow_1_8.14,2614.00,2655.00,41.00,0,0.00
8561,9,flow_4_8.4,2572.00,2660.00,88.00,0,0.00
8562,9,flow_1_8.16,2627.00,2664.00,37.00,0,0.00
8563,9,flow_3_8.13,2650.00,2664.00,14.00,0,0.00
8564,9,flow_2_8.9,2655.00,2664.00,9.00,0,0.00
8565,9,flow_1_8.15,2621.00,2665.00,44.00,0,0.00
8566,9,flow_3_8.14,2660.00,2673.00,13.00,0,0.00
8567,9,flow_1_8.17,2634.00,2674.00,40.00,0,0.00
8568,9,flow_1_8.18,2641.00,2676.00,35.00,0,0.00
8569,9,flow_2_8.10,2670.00,2679.00,9.00,0,0.00
8570,9,flow_4_8.5,2585.00,2682.00,97.00,0,0.00
8571,9,flow_3_8.15,2670.00,2683.00,13.00,0,0.00
8572,9,flow_4_8.6,2598.00,2688.00,90.00,0,0.00
8573,9,flow_3_8.16,2680.00,2693.00,13.00,0,0.00
8574,9,flow_2_8.11,2685.00,2693.00,8.00,0,0.00
8575,9,flow_1_8.20,2654.00,2694.00,40.00,0,0.00
8576,9,flow_4_8.7,2610.00,2696.00,86.00,0,0.00
8577,9,flow_1_8.21,2661.00,2696.00,35.00,0,0.00
8578,9,flow_1_8.19,2647.00,2697.00,50.00,1,3.00
8579,9,flow_3_8.17,2690.00,2703.00,13.00,0,0.00
8580,9,flow_2_8.12,2700.00,2709.00,9.00,0,0.00
8581,9,flow_1_8.22,2667.00,2712.00,45.00,1,1.00
8582,9,flow_4_8.8,2623.00,2713.00,90.00,0,0.00
8583,9,flow_3_8.18,2700.00,2713.00,13.00,0,0.00
8584,9,flow_1_8.23,2674.00,2714.00,40.00,0,0.00
8585,9,flow_4_8.9,2636.00,2723.00,87.00,0,0.00
8586,9,flow_3_8.19,2710.00,2723.00,13.00,0,0.00
8587,9,flow_2_8.13,2715.00,2724.00,9.00,0,0.00
8588,9,flow_3_8.20,2720.00,2733.00,13.00,0,0.00
8589,9,flow_4_8.10,2649.00,2735.00,86.00,0,0.00
8590,9,flow_2_8.14,2730.00,2739.00,9.00,0,0.00
8591,9,flow_3_8.21,2730.00,2743.00,13.00,0,0.00
8592,9,flow_1_8.24,2681.00,2745.00,64.00,1,20.00
8593,9,flow_1_8.25,2687.00,2745.00,58.00,1,15.00
8594,9,flow_1_8.26,2694.00,2747.00,53.00,1,11.00
8595,9,flow_1_8.27,2701.00,2749.00,48.00,1,2.00
8596,9,flow_1_8.28,2707.00,2751.00,44.00,0,0.00
8597,9,flow_3_8.22,2740.00,2753.00,13.00,0,0.00
8598,9,flow_2_8.15,2745.00,2754.00,9.00,0,0.00
8599,9,flow_3_8.23,2750.00,2763.00,13.00,0,0.00
8600,9,flow_4_8.11,2662.00,2769.00,107.00,1,1.00
8601,9,flow_2_8.16,2760.00,2769.00,9.00,0,0.00
8602,9,flow_1_8.31,2727.00,2771.00,44.00,1,2.00
8603,9,flow_4_8.12,2675.00,2772.00,97.00,0,0.00
8604,9,flow_1_8.29,2714.00,2772.00,58.00,1,11.00
8605,9,flow_3_8.24,2760.00,2774.00,14.00,0,0.00
8606,9,flow_4_8.13,2688.00,2775.00,87.00,0,0.00
8607,9,flow_1_8.30,2721.00,2777.00,56.00,0,0.00
8608,9,flow_3_8.25,2770.00,2783.00,13.00,0,0.00
8609,9,flow_2_8.17,2775.00,2784.00,9.00,0,0.00
8610,9,flow_4_8.14,2700.00,2785.00,85.00,0,0.00
8611,9,flow_3_8.26,2780.00,2793.00,13.00,0,0.00
8612,9,flow_1_8.32,2734.00,2797.00,63.00,2,12.00
8613,9,flow_1_8.33,2741.00,2797.00,56.00,1,9.00
8614,9,flow_2_8.18,2790.00,2799.00,9.00,0,0.00
8615,9,flow_3_8.27,2790.00,2803.00,13.00,0,0.00
8616,9,flow_4_8.15,2713.00,2808.00,95.00,0,0.00
8617,9,flow_1_8.34,2747.00,2810.00,63.00,2,18.00
8618,9,flow_3_8.28,2800.00,2812.00,12.00,0,0.00
8619,9,flow_1_8.35,2754.00,2813.00,59.00,1,4.00
8620,9,flow_1_8.36,2761.00,2813.00,52.00,1,3.00
8621,9,flow_4_8.16,2726.00,2814.00,88.00,0,0.00
8622,9,flow_1_8.37,2767.00,2814.00,47.00,0,0.00
8623,9,flow_2_8.19,2805.00,2814.00,9.00,0,0.00
8624,9,flow_3_8.29,2810.00,2823.00,13.00,0,0.00
8625,9,flow_1_8.39,2781.00,2825.00,44.00,1,2.00
8626,9,flow_1_8.38,2774.00,2826.00,52.00,2,2.00
8627,9,flow_1_8.41,2794.00,2827.00,33.00,0,0.00
8628,9,flow_2_8.20,2820.00,2829.00,9.00,0,0.00
8629,9,flow_3_8.30,2820.00,2834.00,14.00,0,0.00
8630,9,flow_1_8.40,2787.00,2836.00,49.00,1,2.00
8631,9,flow_3_8.31,2830.00,2843.00,13.00,0,0.00
8632,9,flow_4_8.17,2739.00,2844.00,105.00,0,0.00
8633,9,flow_2_8.21,2835.00,2844.00,9.00,0,0.00
8634,9,flow_4_8.18,2752.00,2853.00,101.00,1,5.00
8635,9,flow_3_8.32,2840.00,2853.00,13.00,0,0.00
8636,9,flow_4_8.19,2765.00,2857.00,92.00,0,0.00
8637,9,flow_2_8.22,2850.00,2860.00,10.00,0,0.00
8638,9,flow_4_8.20,2778.00,2862.00,84.00,0,0.00
8639,9,flow_3_8.33,2850.00,2863.00,13.00,0,0.00
8640,9,flow_3_8.34,2860.00,2873.00,13.00,0,0.00
8641,9,flow_2_8.23,2865.00,2874.00,9.00,0,0.00
8642,9,flow_4_8.21,2790.00,2878.00,88.00,0,0.00
8643,9,flow_3_8.35,2870.00,2883.00,13.00,0,0.00
8644,9,flow_2_9.0,2880.00,2889.00,9.00,0,0.00
8645,9,flow_3_9.0,2880.00,2893.00,13.00,0,0.00
8646,9,flow_4_8.22,2803.00,2899.00,96.00,0,0.00
8647,9,flow_4_8.23,2816.00,2903.00,87.00,0,0.00
8648,9,flow_2_9.1,2894.00,2903.00,9.00,0,0.00
8649,9,flow_3_9.1,2895.00,2908.00,13.00,0,0.00
8650,9,flow_2_9.2,2907.00,2916.00,9.00,0,0.00
8651,9,flow_4_8.24,2829.00,2923.00,94.00,0,0.00
8652,9,flow_3_9.2,2910.00,2923.00,13.00,0,0.00
8653,9,flow_2_9.3,2920.00,2929.00,9.00,0,0.00
8654,9,flow_4_8.25,2842.00,2938.00,96.00,1,8.00
8655,9,flow_3_9.3,2925.00,2939.00,14.00,0,0.00
8656,9,flow_4_8.26,2855.00,2941.00,86.00,0,0.00
8657,9,flow_2_9.4,2934.00,2943.00,9.00,0,0.00
8658,9,flow_3_9.4,2940.00,2953.00,13.00,0,0.00
8659,9,flow_1_8.42,2801.00,2956.00,155.00,2,106.00
8660,9,flow_2_9.5,2947.00,2956.00,9.00,0,0.00
8661,9,flow_1_8.43,2807.00,2957.00,150.00,2,97.00
8662,9,flow_1_8.44,2814.00,2958.00,144.00,2,95.00
8663,9,flow_1_8.45,2821.00,2958.00,137.00,2,85.00
8664,9,flow_1_8.46,2827.00,2965.00,138.00,3,85.00
8665,9,flow_1_8.47,2834.00,2966.00,132.00,2,80.00
8666,9,flow_1_8.48,2841.00,2968.00,127.00,2,77.00
8667,9,flow_1_8.49,2847.00,2968.00,121.00,1,73.00
8668,9,flow_3_9.5,2955.00,2968.00,13.00,0,0.00
8669,9,flow_2_9.6,2960.00,2969.00,9.00,0,0.00
8670,9,flow_4_8.27,2868.00,2973.00,105.00,1,12.00
8671,9,flow_4_8.28,2880.00,2976.00,96.00,1,6.00
8672,9,flow_4_9.0,2883.00,2983.00,100.00,2,5.00
8673,9,flow_2_9.7,2974.00,2983.00,9.00,0,0.00
8674,9,flow_3_9.6,2970.00,2984.00,14.00,0,0.00
8675,9,flow_1_8.52,2867.00,2986.00,119.00,2,64.00
8676,9,flow_1_8.50,2854.00,2987.00,133.00,2,77.00
8677,9,flow_1_8.53,2874.00,2988.00,114.00,2,64.00
8678,9,flow_1_8.51,2861.00,2989.00,128.00,3,69.00
8679,9,flow_1_9.2,2898.00,2990.00,92.00,3,35.00
8680,9,flow_4_9.1,2903.00,2992.00,89.00,0,0.00
8681,9,flow_1_9.4,2915.00,2992.00,77.00,2,25.00
8682,9,flow_1_9.0,2880.00,2993.00,113.00,3,51.00
8683,9,flow_1_9.5,2923.00,2994.00,71.00,2,23.00
8684,9,flow_1_9.1,2889.00,2995.00,106.00,3,43.00
8685,9,flow_2_9.8,2987.00,2996.00,9.00,0,0.00
8686,9,flow_1_9.3,2906.00,2997.00,91.00,2,31.00
8687,9,flow_1_9.7,2940.00,2998.00,58.00,1,10.00
8688,9,flow_3_9.7,2985.00,2998.00,13.00,0,0.00
